filename,event_labels
37_003610.wav,5;5-X
37_003656.wav,5;7-1;7;5-3
37_003666.wav,2;2-X;2-4;3;3-1
37_003669.wav,2;2-2
37_003697.wav,5;5-1
37_003704.wav,4-1;4;4-3
37_003712.wav,7-1;7;7-X
37_003724.wav,1-3;1;5;5-1
37_003727.wav,1-3;1
37_003746.wav,2;4;2-1;4-2;1-2;1
37_003779.wav,1-3;2;2-4;1-1;1
37_003811.wav,2;2-4
37_003917.wav,2-X;2;3-1;3
37_003939.wav,1-2;6;1;6-X
37_004009.wav,6;6-X
37_004022.wav,5;5-X
37_004081.wav,1-3;1
37_004115.wav,2;2-2
37_004116.wav,6-2;2;2-X;3;3-1;6
37_004147.wav,5;5-X
37_004154.wav,1-3;5;1-2;5-4;1
37_004267.wav,5;5-X;5-1
37_004269.wav,1-X;1;3-1;3
37_004290.wav,1-3;5;3;5-4;1;3-1
37_004306.wav,7-1;7;7-X
37_004311.wav,5;7-2;5-X;7;1-2;1;8-1;7-1;8
37_004313.wav,6-3;6
37_004333.wav,7-X;7;1;1-X;7-1
37_004344.wav,4;2;2-1;4-2
37_004350.wav,1-3;1
37_004370.wav,4;4-2
37_004372.wav,4;4-2
37_004376.wav,6-1;5;6;5-1
37_004381.wav,1-3;1
37_004386.wav,4-1;1-1;1;4
37_004429.wav,1-2;1-3;1
37_004449.wav,5-4;5;5-X
37_004452.wav,4;4-2
37_004499.wav,3;2;3-1;2-4
37_004502.wav,1-3;1;2-X;2
37_004531.wav,5;5-1
37_004566.wav,5;5-X;7;1-2;1;7-1
37_004568.wav,1-2;5;1;5-1
37_004571.wav,5;7-2;5-X;7;1-2;1
37_004587.wav,7-1;7
37_004612.wav,6-2;6;6-X
37_004639.wav,1-X;1-3;1;1-2
37_004661.wav,3-1;3
37_004677.wav,7-2;7;1;1-X;7-1
37_004698.wav,3-1;3
37_004774.wav,1-3;5;5-3;7;1;7-1
37_004789.wav,5;5-X;4-X;4
37_004800.wav,1-3;1
37_004860.wav,1-2;1
37_004863.wav,7-2;4;7;4-2;1;1-X;7-1
37_004872.wav,5-4;2-X;5;2
37_004914.wav,4;4-2
37_004945.wav,5;7-1;7;5-1
37_004978.wav,2;2-2
37_005035.wav,4-X;4;4-2
37_005055.wav,1-1;7-1;1;7
37_005139.wav,2;4;2-1;4-2;1-1;1
37_005153.wav,5-4;5;4;4-2
37_005185.wav,4-1;4;2;2-2
37_005187.wav,7-2;2;2-X;7;7-1
37_005189.wav,2-X;2;3-1;3
37_005220.wav,5;2;5-1;2-3;2-2
37_005267.wav,1-2;1
37_005283.wav,5;5-2
37_005308.wav,1-3;7-1;1;7
37_005310.wav,7-1;3-1;7;3
37_005348.wav,2;2-1;2-2
37_005425.wav,4-1;4
37_005602.wav,2-X;2;3-1;3
37_005698.wav,1-X;7-1;1;7
37_005835.wav,3-1;7;7-X;3
37_005845.wav,7-1;7
37_006032.wav,1-2;1-3;1
37_006041.wav,5;6-X;1-X;1;5-2;6
37_006072.wav,7-1;7
37_006078.wav,7-1;7-3;7
37_006110.wav,1-3;7-2;4-X;4;7;1;7-1
37_006167.wav,4-1;4;4-2
37_006202.wav,2;2-X;4;3;1-2;1-1;4-1;1;3-1
37_006245.wav,5;2;2-X;5-X;7;7-1
37_006269.wav,4-1;4;4-3
37_006330.wav,2;2-X;7;3;7-1;3-1
37_006400.wav,7-2;7;1-2;1;7-1
37_006411.wav,1-3;5;7;1;5-4;7-1
37_006419.wav,4-1;4-X;4
37_006448.wav,1-3;1;7;7-X
37_006468.wav,1-2;1-3;1
37_006478.wav,4;4-2
37_006520.wav,4-1;4-X;4
37_006585.wav,4-1;4-X;4;4-3
37_006599.wav,7-1;7
37_006624.wav,5;7;7-X;5-3
37_006759.wav,1-3;5-4;5;1
37_006782.wav,5;5-3
37_006826.wav,7-1;7
37_006834.wav,4-1;4
37_006838.wav,2;2-1;2-2
37_006861.wav,1-3;7-1;1;7
37_006898.wav,5;7-1;7;5-1
37_006988.wav,5;7-1;7;5-1
37_007012.wav,5;1-2;1-X;5-4;1
37_007048.wav,5;2;3;1-X;5-4;1;3-1;2-2
37_007088.wav,1-2;2-X;1;2
37_007124.wav,2;2-2
37_007199.wav,2;2-2
37_007244.wav,5;7-2;5-3;5-X;7;7-1
37_007246.wav,2;7-2;2-X;7;7-1
37_007304.wav,5;5-3
37_007329.wav,2;2-2
37_007378.wav,7-1;7
37_007404.wav,1-3;1;3-1;3
37_007480.wav,4-X;4;4-3;4-2
37_007518.wav,5;6;5-X;5-1;6-1
37_007663.wav,2;2-X;4;2-1;4-2;4-1
37_007708.wav,5;2;5-1;1-2;1;2-2
37_007764.wav,4-1;4;2;2-2
37_007876.wav,7-1;7
37_007937.wav,2;2-1;2-2
37_007938.wav,5;5-3
37_007950.wav,1-3;5;2;7-X;2-X;7;5-1;1-1;1;7-1
37_007954.wav,1-2;4-1;1;4
37_007963.wav,4-1;1-1;1;4
37_007979.wav,2;2-2
37_008062.wav,2;2-2
37_008075.wav,4-1;1-1;1;4
37_008158.wav,1-2;7-1;1;7
37_008251.wav,8-1;8
37_008256.wav,2;2-2
37_008270.wav,1-2;1
37_008292.wav,4;4-2;4-3
37_008317.wav,1-2;1
37_008340.wav,5;7-1;7;5-1
37_008342.wav,4-1;4
37_008550.wav,4-1;4
37_008594.wav,1-2;5;1;5-3
37_008941.wav,2;2-1;2-2
37_008946.wav,1-3;1-2;8-1;1;8
37_008994.wav,2;2-X;4;3;4-2;1-1;1;3-1
37_009021.wav,5;7;5-1;1-2;1;7-1
37_009036.wav,1-3;5-4;5;1
37_009061.wav,7;1-1;1;8-1;7-1;8
37_009112.wav,4;4-3;1-1;4-1;1
37_009132.wav,1-2;1;1-X
37_009150.wav,4-1;1-1;1;4
37_009152.wav,5;5-3
37_009154.wav,7-1;7
37_009184.wav,7-1;7
37_009210.wav,4-1;1-1;1;4
37_009261.wav,7-1;7
37_009265.wav,1-3;7;1-1;1;7-1
37_009296.wav,5;5-3;5-1;1-X;1
37_009367.wav,7-1;7
37_009368.wav,1-3;5;5-1;1-2;1
37_009375.wav,4-1;1-1;1;4
37_009440.wav,4-1;1-1;1;4
37_009512.wav,1-2;5;1;5-1
37_009542.wav,5;7;1;1-X;5-4;7-1
37_009587.wav,1-X;7-1;1;7
37_009644.wav,1-2;1-3;1
37_009699.wav,1-2;5;1;5-3
37_009747.wav,7-2;7;3;1-2;1;1-X;7-1;3-1
37_009771.wav,4-1;1-1;1;4
37_009787.wav,7-1;7-2;7
37_009805.wav,2-X;4-X;4;2
37_009825.wav,7;3;8-1;7-1;8;3-1
37_009876.wav,4-1;4
37_009945.wav,7-1;7
37_009994.wav,4-1;4;4-2
37_010045.wav,5;5-3;7;7-1;7-3
37_010079.wav,5;4-X;4;7;5-4;7-1
37_010090.wav,7-X;7;1-2;1-1;1
37_010148.wav,1-X;5;1;5-3
37_010230.wav,4;4-2;1-2;4-1;1
37_010484.wav,6-2;1-3;5;6-3;7-X;5-X;4;2-1;2-4;1-X;8-1;7-1;8;2-2;6-1;7;5-1;4-3;2-3;1;3-1;7-4;2;5-3;2-X;4-X;4-2;5-4;5-2;6;7-2;6-X;3;1-2;1-1;4-1;7-3
37_010518.wav,6-2;5;1-3;6-3;7-X;5-X;4;2-1;2-4;1-X;8-1;7-1;8;6-1;2-2;7;5-1;4-3;2-3;1;3-1;7-4;2;5-3;2-X;4-X;4-2;5-4;5-2;6;7-2;6-X;3;1-2;1-1;4-1;7-3
37_010628.wav,2;2-1;7;7-1;2-2
37_010631.wav,5;5-X;7-1;7
37_010751.wav,5;5-3
37_010790.wav,7;1-2;1-1;1;1-X;7-1
37_010808.wav,4-1;4;4-2
37_010820.wav,7-1;7;7-3;7-X
37_010879.wav,2;4;4-2;1-1;1;2-2
37_010945.wav,2-X;2;3-1;3
37_010982.wav,1-3;1;7-1;7
37_011024.wav,1-2;1;2;2-2
37_011035.wav,1-1;1
37_011138.wav,7-1;7;7-X
37_011280.wav,2;2-X;4;3;4-2;3-1;2-2
37_011285.wav,4-1;1-1;1;4
37_011333.wav,7-1;7
37_011438.wav,1-3;7-1;1;7
37_011678.wav,1-1;1;2;2-2
37_011692.wav,1-1;7-1;1;7
37_011818.wav,7-1;7
37_011839.wav,1-2;5;1;5-3
37_011843.wav,4-1;1-1;1;4
37_011949.wav,1-3;7-X;7;1;7-1
37_012011.wav,5;2;2-X;8-1;5-4;8
37_012248.wav,4-1;1-1;1;4
37_012283.wav,4-1;4
37_012294.wav,7-1;3-1;7;3
37_012318.wav,7-1;7
37_012447.wav,2-3;2;2-2
37_012535.wav,1-1;1;4;4-3
37_012566.wav,4;4-2
37_012692.wav,2;2-1;2-2
37_012888.wav,2-X;2
37_012945.wav,5;5-3
37_012953.wav,1-3;2;2-1;7;1-1;1;7-1;2-2
37_013167.wav,5;5-1
37_013190.wav,5-4;5
37_013394.wav,5;5-X
37_013515.wav,5;5-3
37_013521.wav,1-3;2;1-X;2-3;1;2-2
37_013528.wav,7-1;7
37_013533.wav,5;2;2-X;5-X;4;5-1;4-2;1-1;3;1;3-1
37_016340.wav,2-X;2;3-1;3
37_016418.wav,6-3;6
37_016422.wav,6-2;6-3;6
37_016482.wav,1-2;1
37_016510.wav,1-3;1;4-X;4
37_016526.wav,7;1-2;1-1;1;7-1
37_016561.wav,4;4-3;4-1;1;1-X
37_016637.wav,4;7;1-1;1;4-1;7-1
37_016640.wav,3;1-2;1-X;1;3-1
37_016642.wav,2;2-2
37_016668.wav,7-3;7-2;7
37_016683.wav,2;4;2-1;4-2;4-1
37_016731.wav,2;4;2-1;4-1;2-2
37_016748.wav,1-2;1;2;2-1
37_016820.wav,4-X;4;1-1;4-1;1
37_016853.wav,4-1;1-1;1;4
37_016871.wav,5;5-1
37_016876.wav,5-4;1-3;1;5
37_017080.wav,5;5-X;7;8-1;7-1;8
37_017081.wav,1-2;5;1;5-1
37_017119.wav,5;5-3
37_017136.wav,5;4;4-2;4-1;5-4
37_017185.wav,6-2;1-2;6-1;1-X;1;6
37_017268.wav,1-2;1-1;1
37_017319.wav,1-3;5;4-X;4;1-2;5-4;1
37_017345.wav,1-2;7-1;1;7
37_017368.wav,4;4-2
37_017435.wav,5;7-X;7;5-1;1-2;1
37_017443.wav,3-1;3
37_017459.wav,1-3;7;1;1-X;7-1
37_017460.wav,2-X;5;5-2;2
37_017603.wav,1-2;1
37_017632.wav,4;4-3;4-2;1-1;4-1;1
37_017651.wav,5;5-X;4;4-3;5-4
37_017731.wav,5;6-X;7;5-1;7-1;6
37_017747.wav,1-3;5;5-X;1-X;5-4;1
37_017983.wav,4;4-3;1-2;1-1;4-1;1
37_018003.wav,7-1;7
37_018014.wav,5;5-1
37_018057.wav,1-2;5-4;5;1
37_018094.wav,5;2;5-3;2-X;5-X
37_018160.wav,4;4-2
37_018212.wav,2-X;2
37_018359.wav,5;5-1
37_018372.wav,1-X;5;1;5-X
37_018409.wav,1-3;5;1-X;5-4;1
37_018418.wav,5;5-1
37_018764.wav,1-1;1;4;4-2
37_018787.wav,7;1-2;1-1;1;7-1
37_018788.wav,5;1-3;7;5-1;1-2;1-1;1;7-1
37_018823.wav,5;6-X;5-3;7;1;1-X;7-1;6
37_018865.wav,5-4;7-1;5;7
37_018888.wav,2-X;2;3-1;3
37_018911.wav,2-X;2
37_018919.wav,5-4;5;3-1;3
37_018934.wav,5-4;1-3;1;5
37_018955.wav,7-1;7;3-1;3
37_018999.wav,1-3;7-2;7;1;7-1
37_019027.wav,5-4;2-X;5;2
37_019079.wav,1-3;2;2-X;7;1-2;1;7-1
37_019152.wav,5;4-X;4;7;5-1;1-2;1;7-1
37_019172.wav,1-3;2;4;4-3;1-2;1-1;4-1;1;2-2
37_019194.wav,5-4;5
37_019267.wav,7-1;4;7;4-2
37_019421.wav,7-1;3-1;7;3
37_019437.wav,7-1;7
37_019455.wav,5;2;2-1;5-1
37_019466.wav,3-1;3
37_019476.wav,7-1;3-1;7;3
37_019535.wav,5;6;5-X;7;7-1;6-1
37_019560.wav,7-1;7;3-1;3
37_019715.wav,1-2;1
37_019732.wav,5;1-3;4;7;5-1;1-2;4-2;1;7-1
37_019817.wav,5;5-1
37_019868.wav,1-2;1
37_019873.wav,5;5-X;3;1-X;1;3-1
37_019973.wav,7-2;4;7;4-3;4-2;3;3-1
37_019980.wav,7-1;7
37_020049.wav,5;2;2-X;5-4;2-2
37_020099.wav,3-1;3
37_020128.wav,1-X;1;1-2
37_020155.wav,5;1-3;5-1;1-2;1;5-2
37_020286.wav,6-2;7-1;7;6
37_020329.wav,4;7;1-1;4-1;1;7-1
37_020346.wav,1-2;1-1;1;1-X
37_020371.wav,4-1;2-X;4;2
37_020436.wav,5;7-1;7;5-1
37_020473.wav,5;5-X;4;4-2;1-1;4-1;5-4;1
37_020479.wav,4-1;4;4-2
37_020495.wav,4-1;4
37_020534.wav,7-1;7;7-X
37_020544.wav,4-1;4-X;4;4-3
37_020567.wav,7-2;4;7;1-1;4-1;1
37_020620.wav,7-1;7
37_020677.wav,1-X;1;3-1;3
37_020693.wav,2-X;4;2;4-2
37_020709.wav,5;7-X;7;5-1;1-2;1
37_020710.wav,1-3;1;2-X;2
37_020803.wav,5;5-X;5-3
37_020808.wav,1-3;5;2;2-X;5-1;1-X;5-4;1
37_020907.wav,4-1;7-1;4;7
38_000051.wav,7-1;7
38_000108.wav,4-1;4;4-2
38_000161.wav,2;2-1;2-2
38_000170.wav,1-2;1-3;1
38_000206.wav,5;7;5-1;7-1;7-3
38_000267.wav,7-1;7-4;7
38_000322.wav,5;5-3
38_000372.wav,8-1;8;2;2-2
38_000384.wav,2;2-2
38_000432.wav,7-1;7-2;7
38_000817.wav,4-1;4
38_000943.wav,2;7-X;4;7;4-2;4-3;2-2
38_000959.wav,6;7-1;7;6-1
38_000971.wav,2-X;2;2-2
38_001067.wav,2-X;7-1;2;7
38_001072.wav,7-1;7
38_001076.wav,3;1-2;1-X;1;3-1
38_001137.wav,1-3;1;2-X;2
38_001138.wav,2;2-X;3;1-2;1;3-1
38_001328.wav,4-1;4;4-2;4-3
38_001339.wav,5;7;5-1;1-2;1;7-1
38_001351.wav,2;4;4-3;4-1;2-2
38_001538.wav,5;5-1
38_001560.wav,5;7-1;7;5-1
38_001565.wav,1-2;1;2;2-2
38_001630.wav,8-1;7-1;8;7
38_001650.wav,5;7;5-1;1-2;3;1;7-1;3-1
38_001656.wav,1-2;1-3;1
38_001770.wav,1-2;5;1;5-3
38_001873.wav,1-2;7-1;1;7
38_001920.wav,5;7-4;7;5-1;1-X;1
38_001962.wav,5;7-1;7;5-1
38_001964.wav,4;4-2
38_002051.wav,5;5-3;6-X;7;1-2;1;7-1;6
38_002072.wav,4-1;4
38_002118.wav,5;5-3
38_002304.wav,6-2;6-1;6
38_002322.wav,2;2-2
38_002384.wav,5;7-1;7;5-1
38_002522.wav,1-3;7-1;1;7
38_002539.wav,1-3;1;1-1
38_002544.wav,6-X;7;1-2;6-1;1;7-1;6
38_002606.wav,1-1;1;2;2-1
38_002710.wav,5;6;6-X;5-1;6-1
38_002713.wav,7-1;7;7-X
38_002786.wav,5;7-1;7;5-1
38_002817.wav,4-X;4;1-1;4-1;1
38_002869.wav,2;2-2
38_002876.wav,1-3;5-4;5;1
38_002917.wav,7-1;7
38_002951.wav,1-3;5;7;5-1;1;7-1
38_003004.wav,1-2;1;3-1;3
38_003008.wav,4-1;4;4-3;4-2
38_003085.wav,6;7-1;7;6-X
38_003087.wav,2-3;2;2-2
38_003122.wav,7-1;7
38_003191.wav,2;2-2
38_003195.wav,2;2-X;1-2;1;2-2
38_003281.wav,7-1;7
38_003289.wav,1-3;7;1-2;1;7-1
38_003373.wav,5;1-3;1-2;5-4;1
38_003472.wav,2;2-2
38_003592.wav,2;2-4
38_003644.wav,4;4-2
38_003648.wav,1-2;1
38_003649.wav,5;2;7-2;7;2-1;5-4;7-1
38_003664.wav,1-1;1
38_003676.wav,4-1;5;4;5-3
38_003690.wav,1-3;1
38_003695.wav,4-1;4-X;4;4-2
38_003743.wav,5;2;2-1;5-1;2-2
38_003834.wav,4;2;2-1;4-2
38_003975.wav,5;1-3;2;7;5-1;1-2;1-1;1;7-1;7-3;2-2
38_004029.wav,7-1;7-2;7
38_004043.wav,6-1;6;6-X
38_004178.wav,1-3;5;7-2;7-X;5-X;7;5-1;1;5-4;7-1
38_004224.wav,5;5-3
38_004243.wav,7-1;7
38_004265.wav,5;7-1;7;5-1
38_004277.wav,1-1;1;3-1;3
38_004305.wav,1-2;7-1;1;7
38_004456.wav,7-1;2;7;2-2
38_004475.wav,1-3;1
38_004503.wav,2-X;2
38_004511.wav,4-1;4
38_004520.wav,1-2;7-1;1;7
38_004530.wav,5;1-3;5-3;4-X;4;1
38_004603.wav,5;7;5-1;1-2;1;7-1
38_004615.wav,2-X;2;2-2
38_004716.wav,5-4;7-1;5;7
38_004717.wav,1-3;1
38_004813.wav,1-3;2;2-X;7;3;1;7-1;3-1
38_004821.wav,5;7-1;7;5-1
38_004829.wav,1-3;7-2;7;1;7-1
38_004874.wav,4-1;4;4-2
38_004908.wav,5;7;5-1;1-2;1-1;1;7-1;5-2;7-3
38_004961.wav,7;3;1-2;1;7-1;3-1
38_004972.wav,1-2;1
38_004974.wav,6-2;6-X;6-1;6
38_004990.wav,1-2;1;3-1;3
38_005009.wav,1-3;7-1;1;7
38_005016.wav,5;7-X;7;5-1;1;1-X;7-1
38_005048.wav,2;7-X;7;7-1;2-2
38_005056.wav,5;7;5-1;7-1;7-3
38_005059.wav,5-4;5;7-1;7
38_005076.wav,1-3;7-1;1;7
38_005079.wav,5;7-X;7;5-1;1-2;1;7-1
38_005105.wav,1-2;5;1;5-1
38_005116.wav,1-1;1
38_005134.wav,1-2;1
38_005219.wav,1-2;7-1;1;7
38_005313.wav,1-2;2-X;1;2
38_005349.wav,2;2-1;1-2;1;2-2
38_005401.wav,1-3;2;2-X;2-3;1;2-2
38_005480.wav,5;5-3
38_005492.wav,1-3;5;7-2;7;5-1;1
38_005541.wav,4-1;4-X;4
38_005566.wav,5;6-X;5-X;7;6-1;7-1;6
38_005724.wav,7-1;7
38_005726.wav,1-2;1-3;1
38_005734.wav,1-3;7-1;1;7
38_005769.wav,7-1;7;7-X
38_005847.wav,2;2-2
38_005913.wav,7-X;7;3;1-2;1;7-1;3-1
38_005967.wav,4-X;4;4-2
38_006051.wav,5-4;5
38_006084.wav,1-3;5;7;1;5-4;7-1;5-2
38_006095.wav,1-2;1
38_006109.wav,1-X;5;1;5-1
38_006133.wav,1-3;7-2;7-X;2;2-X;7;1
38_006139.wav,1-1;1
38_006195.wav,5;7-1;7;5-1
38_006207.wav,5-4;1-3;1;5
38_006208.wav,7-1;7-3;7
38_006247.wav,5;5-3
38_006249.wav,1-3;5;1-X;5-4;1
38_006279.wav,7-1;7
38_006311.wav,5;4-X;4;5-1;4-3;4-1
38_006343.wav,1-3;1;2;2-3
38_006380.wav,7-X;7;1-2;1-X;1;7-1
38_006402.wav,7-1;7
38_006420.wav,2;2-2
38_006467.wav,2;2-X;4-X;4;3;3-1
38_006492.wav,7-1;7-2;7
38_006543.wav,4;4-3
38_006581.wav,4-1;4;4-3
38_006586.wav,5;5-1;1-2;1;5-2
38_006590.wav,5-4;5
38_006605.wav,1-3;1
38_006632.wav,1-X;7-1;1;7
38_006635.wav,5;5-3
38_006656.wav,5;5-X;7-1;7
38_006734.wav,4;4-3;1-1;4-1;1
38_006802.wav,2;2-2
38_006845.wav,1-3;5;7;1;5-4;7-1
38_006900.wav,1-2;1
38_006991.wav,5;1-3;7;5-1;1;1-X;7-1
38_006995.wav,1-3;1;5;5-X
38_007014.wav,2;2-1;2-2
38_007019.wav,1-X;1-3;1
38_007079.wav,5;7-1;7;5-1
38_007127.wav,5;5-1
38_007136.wav,5;5-3
38_007161.wav,5;7-1;7;5-1
38_007355.wav,5;7;5-1;1-2;1-1;1;8-1;7-1;8
38_007391.wav,7-1;7
38_007433.wav,2;7;3;1-2;1-1;2-1;1;7-1;3-1
38_007460.wav,1-2;1;3-1;3
38_007514.wav,7-1;7
38_007531.wav,5;7;5-1;1-2;1;7-1
38_007566.wav,1-2;1
38_007570.wav,1-2;7-1;1;7
38_007592.wav,5;7;5-1;1-2;1;1-X;7-1
38_007779.wav,1-3;5;5-1;1-2;1
38_007788.wav,5;5-1
38_007796.wav,5-1;5;2;2-2
38_007835.wav,2;2-4;1-2;1-X;1
38_007847.wav,2;6-X;2-X;7;1-1;1;7-1;6
38_007881.wav,7-1;3-1;7;3
38_007921.wav,1-3;2;7;1;7-1;2-2
38_007931.wav,7-1;7
38_007999.wav,4-1;4;4-3
38_008030.wav,7-2;2;2-X;7;1-1;1;7-1
38_008048.wav,7-1;7
38_008049.wav,1-3;5;1-2;5-4;1
38_008063.wav,2-3;1;2;1-1
38_008065.wav,4;4-2;4-3
38_008148.wav,4;4-3
38_008193.wav,4;4-3;1-1;4-1;1
38_008218.wav,7;1-1;1;7-1;7-3
38_008269.wav,1-1;1;2;2-2
38_008276.wav,4-1;4;4-2
38_008283.wav,2;2-2
38_008287.wav,5;7-X;5-3;7;5-1;5-2
38_008313.wav,5;7;5-1;1-2;1;7-1
38_008331.wav,7-1;7;3-1;3
38_008334.wav,1-3;7-1;1;7
38_008414.wav,4-1;4-X;4
38_008433.wav,1-2;7-1;1;7
38_008457.wav,1-X;2-3;1;2
38_008476.wav,1-2;1
38_008492.wav,1-X;7-1;1;7
38_008512.wav,4-1;4
38_008562.wav,8-1;8
38_008583.wav,7-1;7;7-X
38_008621.wav,1-2;1-1;1
38_008633.wav,2-3;2;2-1
38_008671.wav,7-2;7;1-2;1;7-1
38_008682.wav,1-3;5;2;2-X;1-2;5-4;1
38_008719.wav,5;7-1;7;5-1
38_008751.wav,2-X;2;2-2
38_008777.wav,5;6-X;5-X;5-1;6
38_008806.wav,2-X;7;2;7-X
38_008848.wav,1-2;1-3;1
38_008859.wav,7-2;2;7;1-X;1;2-2
38_008863.wav,5;7;5-1;1-1;1;8-1;7-1;8
38_008892.wav,7;1-2;1-1;1;7-1
38_008909.wav,5;5-1
38_008955.wav,5;5-1
38_008996.wav,1-3;2;3;1-1;1-X;2-3;1;3-1
38_009047.wav,5;5-3
38_009063.wav,1-3;2;2-X;4;4-3;1-2;1-1;1
38_009067.wav,1-2;4-1;1;4
38_009103.wav,6-3;2;2-X;3;3-1;6
38_009107.wav,4-X;4;4-3
38_010253.wav,2;4;2-1;1-1;4-1;1
38_010301.wav,2;4-X;4;2-1;2-2
38_010559.wav,6-X;3;1-2;1;3-1;6
38_010574.wav,6-2;5;1-3;6-3;7-X;5-X;4;2-1;2-4;1-X;8-1;7-1;8;6-1;2-2;7;4-3;5-1;2-3;1;3-1;7-4;2;5-3;2-X;4-X;4-2;5-4;5-2;6;7-2;6-X;3;1-2;1-1;4-1;7-3
38_010733.wav,5;7;5-1;1-2;1;1-X;7-1
38_010737.wav,1-3;1;2;2-1
38_010850.wav,6-2;1-3;5;6-3;7-X;4;2-1;2-4;1-X;8-1;7-1;8;6-1;2-2;7;4-3;2-3;1;3-1;7-4;2;2-X;4-X;4-2;5-4;6;7-2;6-X;3;1-2;1-1;4-1;7-3
38_010860.wav,6-2;5;1-3;6-3;7-X;4;2-1;2-4;1-X;8-1;7-1;8;6-1;2-2;7;4-3;2-3;1;3-1;7-4;2;5-3;2-X;4-X;4-2;6;7-2;6-X;3;1-2;1-1;4-1;7-3
38_010872.wav,1-3;1;5;5-1
38_010953.wav,7-1;7
38_010969.wav,6-2;1-3;5;6-3;7-X;5-X;4;2-1;2-4;8-1;8;7-1;6-1;2-2;7;4-3;5-1;2-3;1;3-1;7-4;2;5-3;2-X;4-X;4-2;5-4;5-2;6;7-2;6-X;3;1-2;4-1;7-3
38_011045.wav,5;7-X;4;7;5-1;1-2;4-3;1-X;1
38_011054.wav,1-3;2;2-1;1-X;1
38_011176.wav,5;5-3;7;1-2;1;7-1
38_011201.wav,1-3;2;2-1;1-1;2-3;1
38_011243.wav,1-3;7-1;1;7
38_011276.wav,5;5-1
38_011493.wav,1-X;1;2;2-2
38_011557.wav,1-2;5;1;5-3
38_011587.wav,1-X;7-1;1;7
38_011607.wav,1-2;1
38_011649.wav,7-1;7
38_011660.wav,1-2;5;1;5-1
38_011679.wav,7-X;7;3;7-1;7-3;3-1
38_011714.wav,1-X;1-1;1
38_011745.wav,1-2;5;1;5-1
38_011746.wav,1-X;1;1-2
38_011798.wav,7-1;7
38_011898.wav,5;2;2-1;5-1
38_011921.wav,4-1;4;2;2-2
38_011958.wav,7;1-2;1-X;1;7-1
38_012026.wav,7-1;7-2;7
38_012056.wav,1-2;7-1;1;7
38_012166.wav,1-3;5;2;2-X;5-X;1-X;1
38_012387.wav,7;1-2;1;1-X;7-1
38_012488.wav,7-1;7;7-X
38_012637.wav,1-2;7-1;1;7
38_012640.wav,5;7;5-1;3;8-1;7-1;8;3-1
38_012701.wav,6-2;7-1;7;6
38_012820.wav,7-X;7;1-2;1-1;1;7-1
38_012822.wav,4;7;1;4-1;7-1;1-X
38_012858.wav,1-3;1
38_012864.wav,1-2;7-1;1;7
38_013101.wav,5;5-1
38_013148.wav,2-X;2
38_013204.wav,5;7-1;7;5-1
38_013282.wav,7-1;7;7-X
38_013352.wav,1-2;1
38_013366.wav,6-1;6;6-X
38_013487.wav,7-1;7;7-X
38_013702.wav,7-1;7
38_016310.wav,7-1;7-2;7
38_016330.wav,7-2;7-1;7-3;7
38_016355.wav,1-3;1
38_016503.wav,6-2;7;1-2;1;7-1;6
38_016567.wav,5;7-1;7;5-1
38_016614.wav,1-3;1;2;2-2
38_016663.wav,7;1;1-X;7-1;7-3
38_016747.wav,1-3;7;1-2;1;7-1
38_016751.wav,7-1;7
38_016844.wav,5;7;5-1;7-1;5-2
38_016875.wav,5;5-3;5-1;1-2;1
38_016909.wav,1-2;1;2;2-2
38_016976.wav,5;6-X;7;5-1;7-1;6
38_017020.wav,4;4-2;1-2;1-X;1
38_017030.wav,5;7;5-1;1-2;1;7-1
38_017037.wav,6;2;6-X;2-1;2-4;6-1
38_017044.wav,3-1;3
38_017101.wav,5;7-2;7;5-1;7-1;7-3
38_017117.wav,5;6;7;5-1;1-2;1;7-1;6-1
38_017141.wav,6-2;5;1-3;5-3;3;1-2;6-1;1;3-1;6
38_017154.wav,5;5-1;1-X;5-4;1
38_017220.wav,7-1;7
38_017236.wav,5;7;5-1;1-2;1;7-1
38_017238.wav,1-X;1-1;1
38_017246.wav,2;1-2;1-1;1;2-2
38_017299.wav,4-1;4;4-2
38_017433.wav,7-1;7
38_017482.wav,1-3;1;4;4-3
38_017489.wav,7-1;7
38_017534.wav,1-3;5;2;2-X;5-X;4-X;4;4-2;1
38_017765.wav,5;7-4;7;5-1;1-2;1;7-1
38_017771.wav,5;5-1
38_017835.wav,5;7-1;7;5-1
38_017875.wav,1-2;1;4;4-2
38_017877.wav,7-1;7
38_017883.wav,1-3;5-4;5;1
38_017886.wav,5;7-1;7;5-1
38_017932.wav,5;5-3;5-1
38_017955.wav,5;7-1;7;5-1
38_018009.wav,6-1;6;6-X
38_018128.wav,5;7-2;5-3;7;7-1
38_018140.wav,5;7-X;7;5-1;1-2;1-1;1;7-1
38_018165.wav,7-1;7
38_018211.wav,1-3;2;2-X;1-1;1
38_018263.wav,5;5-1
38_018345.wav,2-X;4;2;4-2
38_018354.wav,6-2;6-X;1-2;1;6
38_018401.wav,2;2-1;7;8-1;7-1;8
38_018534.wav,2;2-X;4;1-1;4-1;1;2-2
38_018540.wav,1-2;7-1;1;7
38_018543.wav,1-1;7-1;1;7
38_018639.wav,2;2-1;1-2;1-1;1
38_018659.wav,4-1;1-1;1;4
